user_id,sign_up_date,last_active_date,monthly_revenue,attributed_show_id
user_08079,2021-03-01,2021-12-01,8.01,
user_08080,2023-01-24,2023-03-24,7.78,
user_08081,2023-08-05,2024-05-05,22.52,
user_08082,2021-07-26,2022-03-26,8.03,
user_08083,2020-04-01,2020-06-01,6.08,
user_08084,2020-11-24,2021-01-24,10.6,
user_08085,2018-08-28,2018-11-28,20.51,
user_08086,2025-06-06,2025-11-06,11.15,
user_08087,2024-07-30,2025-01-30,12.99,
user_08088,2021-01-15,2021-04-15,7.93,
user_08089,2017-12-21,2018-07-21,15.14,
user_08090,2018-07-18,2018-11-18,9.32,
user_08091,2021-01-09,2021-04-09,10.23,
user_08092,2022-01-21,2022-08-21,8.33,
user_08093,2024-08-18,2025-02-18,7.73,
user_08094,2017-06-16,2017-07-16,6.76,
user_08095,2024-01-05,2024-06-05,12.19,
user_08096,2019-10-18,2019-12-18,8.53,
user_08097,2025-05-09,2025-08-09,14.79,
user_08098,2024-03-31,2024-09-30,7.09,
user_08099,2025-11-20,2026-06-20,13.54,
user_08100,2023-03-20,2023-12-20,10.99,
user_08101,2021-09-13,2022-05-13,7.41,
user_08102,2022-08-16,2023-03-16,17.81,
user_08103,2022-10-30,2023-04-30,6.31,
user_08104,2017-01-14,2017-05-14,14.6,
user_08105,2021-11-15,2022-03-15,7.42,
user_08106,2018-11-06,2019-04-06,28.9,
user_08107,2024-09-02,2025-07-02,8.64,
user_08108,2020-10-03,2021-05-03,6.52,
user_08109,2020-08-26,2021-05-26,13.44,
user_08110,2025-12-09,2026-06-09,14.86,
user_08111,2021-06-06,2021-10-06,11.89,
user_08112,2021-05-28,2021-09-28,7.63,
user_08113,2019-12-06,2020-09-06,7.91,
user_08114,2024-09-18,2025-04-18,9.22,
user_08115,2018-03-12,2018-07-12,10.99,
user_08116,2022-12-17,2023-04-17,7.75,
user_08117,2024-10-13,2025-05-13,6.41,
user_08118,2019-02-11,2019-04-11,33.38,
user_08119,2025-11-25,2026-08-25,6.46,
user_08120,2025-12-21,2026-09-21,14.65,
user_08121,2018-02-17,2018-06-17,15.55,
user_08122,2024-10-17,2025-05-17,10.25,
user_08123,2019-09-18,2020-04-18,13.65,
user_08124,2020-05-25,2020-08-25,15.67,
user_08125,2023-01-29,2023-05-29,10.36,
user_08126,2019-02-22,2019-10-22,9.3,
user_08127,2017-05-05,2017-12-05,9.43,
user_08128,2018-09-17,2019-04-17,7.88,
user_08129,2024-01-26,2024-08-26,18.46,
user_08130,2017-10-02,2018-03-02,7.98,
user_08131,2025-08-06,2026-01-06,10.74,
user_08132,2025-07-17,2025-12-17,39.62,
user_08133,2021-07-09,2022-03-09,56.97,
user_08134,2022-06-14,2022-10-14,6.62,
user_08135,2021-05-08,2021-08-08,10.78,
user_08136,2020-05-29,2020-12-29,6.39,
user_08137,2023-08-13,2023-12-13,6.22,
user_08138,2024-02-15,2024-05-15,9.0,
user_08139,2017-06-21,2018-04-21,7.71,
user_08140,2017-05-10,2017-11-10,26.31,
user_08141,2020-12-10,2021-04-10,15.5,
user_08142,2023-04-17,2023-10-17,8.37,
user_08143,2025-12-12,2026-06-12,28.16,
user_08144,2023-01-17,2023-08-17,20.84,
user_08145,2021-09-28,2022-10-28,8.24,
user_08146,2023-12-16,2024-03-16,10.28,
user_08147,2024-09-06,2025-05-06,12.77,
user_08148,2017-04-22,2017-08-22,12.0,
user_08149,2022-06-20,2023-01-20,7.2,
user_08150,2017-12-22,2018-04-22,17.92,
user_08151,2023-02-06,2023-02-06,22.08,
user_08152,2019-01-19,2019-08-19,6.16,
user_08153,2025-01-10,2025-12-10,9.78,
user_08154,2018-01-21,2018-07-21,8.6,
user_08155,2025-05-27,2025-11-27,10.45,
user_08156,2023-10-09,2024-02-09,15.68,
user_08157,2017-05-21,2018-01-21,8.74,
user_08158,2023-03-14,2023-10-14,6.02,
user_08159,2022-01-23,2022-04-23,14.27,
user_08160,2020-05-09,2021-01-09,8.03,
user_08161,2023-03-17,2023-09-17,9.31,
user_08162,2024-09-28,2025-04-28,6.11,
user_08163,2017-04-26,2017-12-26,12.21,
user_08164,2021-12-26,2022-06-26,18.78,
user_08165,2018-06-09,2019-01-09,23.26,
user_08166,2024-10-26,2024-11-26,11.01,
user_08167,2025-12-27,2026-06-27,6.76,
user_08168,2024-05-01,2024-09-01,8.03,
user_08169,2019-11-04,2020-06-04,26.74,
user_08170,2024-10-30,2025-10-30,29.81,
user_08171,2018-12-14,2019-02-14,17.79,
user_08172,2020-04-16,2020-10-16,8.05,
user_08173,2017-06-13,2017-11-13,10.76,
user_08174,2019-09-29,2019-10-29,14.29,
user_08175,2024-09-14,2025-05-14,28.62,
user_08176,2024-07-16,2024-11-16,14.14,
user_08177,2021-03-10,2021-07-10,16.48,
user_08178,2017-01-24,2017-08-24,9.5,
user_08179,2025-05-08,2025-11-08,24.26,
user_08180,2018-12-25,2019-06-25,13.94,
user_08181,2017-06-29,2018-01-29,6.11,
user_08182,2019-07-05,2020-01-05,14.89,
user_08183,2024-08-29,2024-11-29,9.2,
user_08184,2022-07-14,2023-01-14,38.27,
user_08185,2020-10-17,2021-10-17,6.28,
user_08186,2018-04-21,2018-08-21,6.3,
user_08187,2018-02-06,2018-09-06,8.94,
user_08188,2025-07-24,2025-12-24,7.1,
user_08189,2017-04-07,2017-09-07,8.03,
user_08190,2021-02-10,2021-07-10,12.15,
user_08191,2021-10-28,2022-04-28,8.13,
user_08192,2021-09-12,2022-03-12,12.62,
user_08193,2021-02-17,2021-08-17,8.02,
user_08194,2018-03-12,2018-12-12,11.01,
user_08195,2017-05-18,2017-09-18,6.28,
user_08196,2021-12-24,2022-09-24,9.54,
user_08197,2017-10-02,2018-04-02,7.0,
user_08198,2019-04-02,2019-09-02,7.86,
user_08199,2024-06-15,2024-10-15,13.92,
user_08200,2021-07-02,2022-02-02,20.2,
user_08201,2019-09-24,2020-10-24,9.6,
user_08202,2018-07-18,2018-12-18,6.25,
user_08203,2018-04-02,2018-06-02,13.3,
user_08204,2018-06-21,2018-09-21,17.93,
user_08205,2022-01-02,2022-07-02,12.36,
user_08206,2023-02-15,2023-09-15,6.12,
user_08207,2019-12-14,2020-07-14,14.37,
user_08208,2025-11-10,2026-04-10,7.85,
user_08209,2023-07-13,2024-04-13,34.02,
user_08210,2023-04-12,2023-09-12,6.81,
user_08211,2018-08-10,2019-07-10,11.25,
user_08212,2018-01-21,2018-08-21,24.57,
user_08213,2021-05-20,2021-10-20,16.8,
user_08214,2017-08-11,2018-01-11,9.24,
user_08215,2017-02-19,2017-06-19,9.04,
user_08216,2023-01-21,2023-06-21,11.21,
user_08217,2021-09-25,2022-03-25,9.65,
user_08218,2025-01-02,2025-06-02,8.07,
user_08219,2020-08-01,2021-05-01,6.49,
user_08220,2022-05-22,2023-02-22,8.62,
user_08221,2019-02-12,2019-08-12,28.82,
user_08222,2022-05-14,2022-10-14,19.86,
user_08223,2018-02-10,2018-10-10,13.79,
user_08224,2021-11-28,2022-08-28,23.93,
user_08225,2023-01-27,2023-07-27,16.27,
user_08226,2017-10-18,2018-05-18,7.8,
user_08227,2018-01-17,2018-07-17,14.26,
user_08228,2018-08-19,2018-10-19,8.58,
user_08229,2017-10-06,2018-02-06,11.58,
user_08230,2017-10-25,2018-05-25,10.2,
user_08231,2019-10-09,2020-02-09,13.02,
user_08232,2021-08-21,2021-11-21,10.85,
user_08233,2021-01-21,2021-07-21,16.99,
user_08234,2019-12-12,2020-08-12,12.96,
user_08235,2025-06-09,2026-01-09,8.87,
user_08236,2020-08-05,2021-07-05,11.1,
user_08237,2017-04-24,2017-11-24,6.78,
user_08238,2023-07-20,2024-03-20,14.06,
user_08239,2021-05-20,2022-02-20,15.14,
user_08240,2019-07-10,2019-10-10,23.31,
user_08241,2018-06-06,2018-10-06,11.05,
user_08242,2025-11-12,2026-01-12,28.94,
user_08243,2021-07-24,2022-02-24,27.87,
user_08244,2025-06-22,2025-10-22,7.46,
user_08245,2019-09-16,2020-01-16,12.43,
user_08246,2020-03-24,2020-08-24,23.6,
user_08247,2017-11-04,2018-07-04,8.12,
user_08248,2017-05-07,2017-07-07,10.88,
user_08249,2023-04-20,2024-04-20,29.15,
user_08250,2025-01-28,2025-08-28,13.59,
user_08251,2025-09-01,2026-01-01,26.17,
user_08252,2021-02-22,2021-10-22,16.08,
user_08253,2019-05-22,2019-09-22,7.19,
user_08254,2020-10-30,2021-02-28,25.93,
user_08255,2023-01-02,2023-06-02,6.17,
user_08256,2020-06-16,2021-03-16,9.24,
user_08257,2022-04-09,2023-01-09,7.67,
user_08258,2021-05-01,2021-09-01,13.72,
user_08259,2024-09-20,2025-04-20,6.41,
user_08260,2023-04-14,2024-01-14,7.08,
user_08261,2023-10-15,2024-05-15,46.83,
user_08262,2025-10-24,2026-07-24,7.59,
user_08263,2022-04-07,2022-09-07,6.14,
user_08264,2024-10-03,2025-01-03,15.64,
user_08265,2020-11-03,2021-03-03,9.87,
user_08266,2023-11-30,2024-05-30,10.31,
user_08267,2019-10-28,2020-04-28,20.53,
user_08268,2020-01-17,2020-10-17,13.39,
user_08269,2023-09-01,2024-01-01,21.87,
user_08270,2020-07-06,2020-11-06,20.68,
user_08271,2020-08-20,2021-05-20,11.85,
user_08272,2023-05-08,2023-10-08,12.07,
user_08273,2025-11-22,2026-01-22,12.86,
user_08274,2020-10-04,2021-03-04,9.88,
user_08275,2021-08-13,2022-07-13,23.3,
user_08276,2022-06-12,2023-05-12,25.75,
user_08277,2024-05-23,2024-08-23,13.82,
user_08278,2022-08-13,2023-02-13,36.0,
user_08279,2018-07-25,2018-12-25,10.59,
user_08280,2024-09-20,2025-03-20,13.56,
user_08281,2023-03-19,2023-11-19,10.66,
user_08282,2024-12-28,2025-03-28,6.32,
user_08283,2020-08-08,2020-11-08,6.82,
user_08284,2021-01-06,2021-07-06,24.36,
user_08285,2018-12-12,2019-05-12,14.17,
user_08286,2023-07-14,2024-04-14,6.45,
user_08287,2024-02-29,2024-06-29,13.98,
user_08288,2022-06-12,2022-09-12,8.73,
user_08289,2020-10-13,2021-07-13,14.29,
user_08290,2022-12-30,2023-05-30,15.23,
user_08291,2021-03-16,2021-08-16,8.14,
user_08292,2021-03-15,2021-05-15,7.08,
user_08293,2023-05-17,2024-04-17,11.67,
user_08294,2020-10-30,2021-04-30,8.98,
user_08295,2022-06-28,2022-09-28,22.23,
user_08296,2018-01-11,2018-05-11,12.02,
user_08297,2023-03-06,2023-10-06,11.54,
user_08298,2017-01-14,2017-05-14,15.51,
user_08299,2024-05-03,2024-08-03,14.04,
user_08300,2022-07-21,2023-01-21,14.62,
user_08301,2023-03-06,2023-12-06,7.26,
user_08302,2020-02-09,2020-12-09,15.56,
user_08303,2021-09-19,2022-04-19,9.5,
user_08304,2017-07-11,2018-01-11,8.23,
user_08305,2024-01-17,2024-09-17,10.59,
user_08306,2023-09-05,2024-02-05,14.65,
user_08307,2020-08-22,2020-11-22,7.9,
user_08308,2018-05-05,2018-10-05,6.95,
user_08309,2017-12-25,2018-06-25,12.51,
user_08310,2025-12-27,2026-04-27,23.82,
user_08311,2017-06-18,2018-01-18,35.32,
user_08312,2020-02-11,2020-09-11,15.11,
user_08313,2021-09-30,2022-04-30,11.09,
user_08314,2024-02-18,2024-08-18,28.76,
user_08315,2023-09-03,2023-10-03,29.92,
user_08316,2019-04-20,2019-11-20,10.72,
user_08317,2023-01-18,2023-10-18,6.02,
user_08318,2017-02-10,2017-07-10,9.18,
user_08319,2022-09-11,2023-03-11,20.63,
user_08320,2020-03-10,2020-10-10,31.87,
user_08321,2019-08-03,2020-02-03,11.88,
user_08322,2022-06-23,2023-02-23,28.89,
user_08323,2019-12-29,2020-11-29,8.76,
user_08324,2020-12-19,2021-07-19,6.39,
user_08325,2018-09-14,2019-01-14,9.4,
user_08326,2022-04-05,2022-10-05,30.71,
user_08327,2019-06-20,2019-11-20,6.78,
user_08328,2025-10-15,2026-06-15,11.22,
user_08329,2019-04-13,2019-09-13,11.86,
user_08330,2017-03-13,2017-07-13,12.57,
user_08331,2018-01-09,2018-05-09,12.24,
user_08332,2023-11-21,2024-08-21,12.75,
user_08333,2020-01-10,2020-04-10,7.02,
user_08334,2018-05-26,2018-12-26,41.31,
user_08335,2024-08-18,2025-02-18,6.24,
user_08336,2019-09-19,2020-02-19,12.96,
user_08337,2018-11-10,2019-06-10,12.83,
user_08338,2019-06-22,2019-12-22,11.47,
user_08339,2017-01-10,2017-08-10,13.2,
user_08340,2019-07-27,2020-02-27,11.75,
user_08341,2023-09-23,2023-10-23,6.25,
user_08342,2022-01-02,2022-10-02,9.88,
user_08343,2017-10-23,2018-03-23,8.22,
user_08344,2021-08-01,2021-12-01,19.82,
user_08345,2021-12-18,2022-04-18,18.06,
user_08346,2025-01-21,2025-10-21,23.57,
user_08347,2023-11-25,2024-05-25,6.74,
user_08348,2017-04-05,2017-09-05,15.52,
user_08349,2020-01-18,2020-08-18,20.55,
user_08350,2023-02-10,2024-02-10,13.24,
user_08351,2025-11-09,2026-07-09,11.29,
user_08352,2020-11-03,2021-03-03,7.35,
user_08353,2022-08-07,2023-06-07,10.81,
user_08354,2021-05-08,2021-07-08,6.52,
user_08355,2023-10-21,2023-11-21,18.54,
user_08356,2018-02-14,2018-07-14,8.15,
user_08357,2023-09-28,2023-11-28,18.55,
user_08358,2024-08-30,2024-12-30,22.36,
user_08359,2025-11-02,2026-11-02,13.97,
user_08360,2019-06-12,2020-02-12,9.95,
user_08361,2021-07-18,2022-04-18,9.51,
user_08362,2023-06-19,2023-06-19,28.15,
user_08363,2018-10-26,2019-03-26,9.82,
user_08364,2022-04-08,2022-07-08,19.42,
user_08365,2024-09-12,2025-04-12,36.9,
user_08366,2019-09-27,2020-01-27,12.12,
user_08367,2017-09-22,2018-04-22,9.39,
user_08368,2025-12-22,2026-06-22,6.35,
user_08369,2022-02-18,2022-05-18,11.81,
user_08370,2021-04-10,2021-08-10,20.21,
user_08371,2020-08-24,2021-02-24,17.88,
user_08372,2021-10-04,2021-12-04,7.89,
user_08373,2019-02-22,2019-12-22,10.6,
user_08374,2020-01-08,2020-11-08,27.07,
user_08375,2019-12-01,2021-02-01,19.18,
user_08376,2018-11-22,2019-04-22,6.6,
user_08377,2022-04-01,2022-08-01,20.15,
user_08378,2023-09-20,2024-04-20,20.46,
user_08379,2019-03-13,2019-09-13,7.68,
user_08380,2021-04-12,2021-10-12,7.71,
user_08381,2025-07-13,2026-04-13,8.12,
user_08382,2023-05-13,2023-10-13,6.34,
user_08383,2018-01-14,2018-06-14,10.21,
user_08384,2023-03-15,2023-10-15,9.32,
user_08385,2017-09-20,2018-01-20,8.3,
user_08386,2019-11-12,2020-08-12,16.47,
user_08387,2020-04-15,2020-12-15,12.28,
user_08388,2020-08-23,2021-01-23,8.57,
user_08389,2025-04-06,2025-12-06,10.74,
user_08390,2020-05-04,2020-07-04,7.81,
user_08391,2022-11-03,2023-01-03,9.92,
user_08392,2024-11-20,2025-09-20,13.0,
user_08393,2017-07-10,2018-02-10,7.55,
user_08394,2025-10-13,2026-09-13,8.81,
user_08395,2025-04-24,2025-11-24,6.22,
user_08396,2021-11-04,2022-06-04,14.69,
user_08397,2021-09-30,2022-09-30,16.26,
user_08398,2019-08-26,2020-01-26,19.08,
user_08399,2025-09-25,2025-12-25,18.88,
user_08400,2023-05-21,2023-12-21,12.38,
user_08401,2024-01-15,2024-05-15,18.29,
user_08402,2024-05-26,2024-12-26,31.99,
user_08403,2022-12-28,2024-01-28,12.19,
user_08404,2021-01-02,2021-09-02,17.89,
user_08405,2021-02-20,2021-05-20,10.58,
user_08406,2018-09-18,2019-06-18,10.45,
user_08407,2019-02-05,2019-05-05,25.22,
user_08408,2017-01-25,2018-03-25,16.43,
user_08409,2018-12-05,2019-06-05,18.79,
user_08410,2022-10-04,2023-03-04,10.01,
user_08411,2022-08-14,2022-12-14,16.16,
user_08412,2017-08-21,2018-02-21,20.71,
user_08413,2018-11-16,2019-03-16,12.36,
user_08414,2018-03-13,2018-08-13,9.14,
user_08415,2019-09-18,2020-06-18,8.65,
user_08416,2021-02-13,2021-10-13,15.41,
user_08417,2020-02-18,2020-06-18,20.37,
user_08418,2022-02-07,2022-05-07,13.32,
user_08419,2017-11-21,2018-05-21,12.76,
user_08420,2018-10-26,2019-03-26,9.52,
user_08421,2025-06-18,2025-12-18,14.93,
user_08422,2020-01-10,2020-10-10,28.51,
user_08423,2019-06-13,2020-02-13,11.47,
user_08424,2025-12-17,2026-06-17,6.32,
user_08425,2025-06-17,2026-01-17,7.11,
user_08426,2023-01-27,2023-08-27,22.33,
user_08427,2022-11-21,2023-05-21,15.79,
user_08428,2024-04-05,2024-08-05,13.22,
user_08429,2020-12-20,2021-04-20,20.11,
user_08430,2023-06-24,2024-03-24,6.29,
user_08431,2025-05-28,2025-12-28,8.71,
user_08432,2019-10-27,2019-12-27,6.44,
user_08433,2021-07-28,2022-01-28,7.2,
user_08434,2024-09-21,2025-02-21,6.15,
user_08435,2017-05-30,2017-10-30,32.91,
user_08436,2022-06-15,2023-01-15,16.45,
user_08437,2020-05-07,2021-01-07,17.98,
user_08438,2025-03-07,2025-10-07,10.18,
user_08439,2021-03-20,2021-11-20,11.62,
user_08440,2017-03-31,2017-09-30,9.58,
user_08441,2019-03-25,2019-09-25,11.0,
user_08442,2019-06-02,2019-10-02,21.44,
user_08443,2024-02-29,2024-07-29,22.69,
user_08444,2022-01-17,2022-09-17,7.79,
user_08445,2025-11-12,2026-04-12,25.22,
user_08446,2018-07-27,2019-01-27,10.55,
user_08447,2020-05-21,2020-07-21,13.23,
user_08448,2018-08-06,2019-04-06,8.96,
user_08449,2018-10-23,2019-06-23,20.78,
user_08450,2019-11-02,2020-06-02,8.01,
user_08451,2022-03-26,2022-10-26,9.79,
user_08452,2021-03-02,2021-09-02,18.36,
user_08453,2022-03-13,2022-12-13,11.88,
user_08454,2025-09-12,2026-02-12,16.59,
user_08455,2025-07-27,2025-10-27,6.28,
user_08456,2022-12-08,2023-04-08,9.81,
user_08457,2020-04-25,2020-10-25,10.27,
user_08458,2020-12-06,2021-06-06,11.05,
user_08459,2021-05-03,2021-10-03,7.64,
user_08460,2021-11-11,2022-04-11,20.7,
user_08461,2019-06-20,2019-07-20,6.95,
user_08462,2022-10-01,2023-03-01,24.42,
user_08463,2017-06-15,2017-08-15,14.18,
user_08464,2022-05-18,2022-12-18,6.31,
user_08465,2019-09-27,2019-12-27,6.65,
user_08466,2025-04-27,2025-08-27,19.62,
user_08467,2017-02-15,2017-08-15,6.04,
user_08468,2018-08-21,2018-11-21,6.58,
user_08469,2023-04-20,2024-05-20,9.26,
user_08470,2017-03-27,2017-11-27,10.47,
user_08471,2024-01-28,2024-05-28,9.42,
user_08472,2017-04-09,2017-09-09,6.38,
user_08473,2020-09-30,2021-03-30,11.33,
user_08474,2022-03-01,2022-06-01,14.23,
user_08475,2020-08-30,2021-04-30,10.89,
user_08476,2017-07-10,2017-10-10,12.08,
user_08477,2023-07-27,2024-02-27,7.86,
user_08478,2020-09-15,2021-03-15,27.42,
user_08479,2021-11-11,2022-07-11,12.2,
user_08480,2017-05-29,2017-12-29,17.86,
user_08481,2023-02-23,2023-07-23,11.66,
user_08482,2023-05-09,2024-06-09,6.18,
user_08483,2018-09-21,2019-02-21,13.65,
user_08484,2021-03-28,2021-06-28,31.11,
user_08485,2025-01-04,2025-07-04,8.51,
user_08486,2025-02-07,2025-06-07,14.48,
user_08487,2018-08-13,2019-02-13,7.56,
user_08488,2025-04-02,2026-02-02,14.68,
user_08489,2022-08-31,2022-12-31,7.73,
user_08490,2021-06-04,2021-08-04,8.1,
user_08491,2017-06-18,2018-01-18,12.05,
user_08492,2018-06-29,2019-04-29,7.38,
user_08493,2022-02-08,2022-08-08,23.53,
user_08494,2024-04-03,2024-08-03,6.35,
user_08495,2018-09-14,2019-01-14,13.65,
user_08496,2023-05-17,2023-10-17,14.29,
user_08497,2025-04-20,2025-09-20,26.92,
user_08498,2017-08-26,2017-11-26,15.71,
user_08499,2017-05-30,2017-10-30,9.32,
user_08500,2021-03-09,2022-01-09,19.08,
user_08501,2019-06-17,2019-09-17,19.27,
user_08502,2018-11-10,2019-04-10,8.67,
user_08503,2022-07-15,2022-08-15,18.68,
user_08504,2023-02-01,2023-06-01,30.95,
user_08505,2020-11-04,2021-09-04,20.2,
user_08506,2021-03-05,2022-03-05,8.64,
user_08507,2019-11-24,2020-05-24,17.62,
user_08508,2023-02-23,2023-06-23,12.38,
user_08509,2025-04-28,2026-04-28,21.58,
user_08510,2024-06-16,2025-02-16,12.66,
user_08511,2018-09-30,2019-01-30,7.01,
user_08512,2025-01-14,2025-07-14,6.33,
user_08513,2024-08-27,2025-02-27,27.91,
user_08514,2022-05-24,2023-04-24,13.93,
user_08515,2019-10-02,2020-05-02,9.54,
user_08516,2017-03-24,2017-09-24,6.16,
user_08517,2020-01-20,2020-06-20,12.95,
user_08518,2022-09-16,2023-09-16,8.33,
user_08519,2025-02-14,2025-06-14,9.36,
user_08520,2017-07-30,2018-01-30,9.92,
user_08521,2020-05-15,2020-12-15,8.56,
user_08522,2019-11-22,2020-09-22,10.07,
user_08523,2018-02-26,2018-09-26,23.37,
user_08524,2025-10-15,2026-02-15,8.25,
user_08525,2025-08-24,2026-03-24,17.73,
user_08526,2025-03-10,2025-10-10,8.16,
user_08527,2017-10-16,2018-05-16,10.47,
user_08528,2022-09-03,2023-03-03,14.62,
user_08529,2025-04-30,2025-09-30,13.56,
user_08530,2023-05-10,2023-12-10,12.11,
user_08531,2017-11-29,2018-09-29,9.34,
user_08532,2022-09-12,2023-05-12,10.83,
user_08533,2024-06-08,2024-10-08,6.05,
user_08534,2019-08-13,2019-12-13,28.33,
user_08535,2017-08-22,2017-10-22,38.47,
user_08536,2021-11-06,2022-02-06,39.72,
user_08537,2021-01-31,2021-10-31,10.06,
user_08538,2020-09-29,2021-01-29,6.4,
user_08539,2018-04-30,2018-09-30,11.29,
user_08540,2022-06-16,2022-12-16,6.24,
user_08541,2022-07-08,2023-01-08,12.42,
user_08542,2021-06-12,2022-01-12,14.27,
user_08543,2021-07-19,2022-03-19,13.1,
user_08544,2019-08-22,2020-03-22,16.75,
user_08545,2022-08-05,2023-01-05,7.73,
user_08546,2020-10-08,2021-05-08,6.07,
user_08547,2019-09-21,2020-05-21,22.95,
user_08548,2017-12-06,2018-07-06,15.84,
user_08549,2017-09-30,2018-05-30,24.28,
user_08550,2017-02-04,2017-05-04,6.19,
user_08551,2020-07-13,2020-12-13,42.62,
user_08552,2018-01-14,2018-06-14,11.57,
user_08553,2025-11-25,2026-04-25,12.35,
user_08554,2024-04-08,2024-12-08,14.04,
user_08555,2017-07-14,2017-09-14,6.62,
user_08556,2018-05-27,2018-08-27,8.65,
user_08557,2019-06-20,2019-11-20,23.44,
user_08558,2021-02-11,2021-06-11,8.76,
user_08559,2024-11-07,2025-01-07,6.53,
user_08560,2023-06-01,2023-09-01,7.57,
user_08561,2018-04-02,2019-04-02,18.84,
user_08562,2020-09-14,2021-01-14,44.82,
user_08563,2022-03-25,2022-10-25,7.88,
user_08564,2017-06-10,2017-11-10,13.61,
user_08565,2019-02-27,2019-06-27,10.09,
user_08566,2021-05-20,2022-06-20,11.98,
user_08567,2022-07-02,2022-12-02,20.74,
user_08568,2022-05-04,2022-11-04,11.81,
user_08569,2024-07-14,2025-02-14,7.25,
user_08570,2023-11-15,2024-05-15,9.19,
user_08571,2017-08-22,2017-10-22,18.86,
user_08572,2019-12-01,2020-07-01,6.76,
user_08573,2024-02-01,2024-09-01,6.49,
user_08574,2018-01-29,2018-05-29,10.94,
user_08575,2019-07-06,2020-03-06,7.62,
user_08576,2017-05-12,2017-11-12,15.95,
user_08577,2020-10-19,2021-02-19,36.23,
user_08578,2024-10-17,2025-07-17,21.7,
user_08579,2022-01-28,2022-10-28,13.48,
user_08580,2022-09-16,2023-01-16,23.54,
user_08581,2024-04-30,2025-01-30,27.11,
user_08582,2021-07-01,2022-05-01,15.89,
user_08583,2019-08-22,2020-01-22,9.17,
user_08584,2020-06-20,2021-02-20,14.73,
user_08585,2019-05-13,2019-06-13,27.48,
user_08586,2018-02-24,2018-08-24,12.72,
user_08587,2017-05-31,2017-12-31,10.69,
user_08588,2022-04-18,2022-09-18,8.58,
user_08589,2018-08-28,2019-05-28,10.34,
user_08590,2020-10-28,2021-02-28,8.21,
user_08591,2023-07-17,2023-11-17,12.63,
user_08592,2024-01-07,2024-07-07,10.77,
user_08593,2020-08-03,2020-10-03,11.42,
user_08594,2025-01-22,2025-05-22,17.2,
user_08595,2021-08-06,2022-01-06,23.1,
user_08596,2022-12-17,2023-07-17,7.92,
user_08597,2024-07-14,2025-02-14,13.43,
user_08598,2023-08-05,2023-12-05,9.28,
user_08599,2024-12-14,2025-09-14,7.07,
user_08600,2021-02-01,2021-07-01,7.52,
user_08601,2021-01-31,2021-06-30,7.22,
user_08602,2018-07-03,2018-12-03,20.49,
user_08603,2017-07-20,2017-11-20,24.48,
user_08604,2024-08-29,2025-04-29,6.1,
user_08605,2021-05-15,2021-10-15,8.32,
user_08606,2021-04-24,2021-12-24,9.27,
user_08607,2021-06-17,2022-01-17,34.35,
user_08608,2020-08-18,2021-02-18,13.35,
user_08609,2020-09-01,2021-02-01,12.78,
user_08610,2024-12-07,2025-07-07,10.73,
user_08611,2020-07-13,2020-12-13,7.95,
user_08612,2025-06-06,2026-04-06,19.55,
user_08613,2024-11-06,2025-05-06,8.8,
user_08614,2024-11-14,2025-07-14,11.22,
user_08615,2019-10-24,2020-05-24,6.63,
user_08616,2022-06-18,2022-11-18,7.68,
user_08617,2020-10-02,2021-02-02,8.61,
user_08618,2025-01-15,2026-01-15,13.87,
user_08619,2021-07-07,2022-03-07,16.46,
user_08620,2020-02-13,2020-07-13,10.17,
user_08621,2025-01-31,2025-06-30,6.23,
user_08622,2017-05-30,2017-08-30,10.97,
user_08623,2024-01-31,2024-10-31,7.0,
user_08624,2020-11-05,2021-07-05,22.59,
user_08625,2021-03-08,2021-11-08,6.1,
user_08626,2018-03-05,2018-11-05,9.38,
user_08627,2022-08-15,2023-03-15,6.72,
user_08628,2018-02-26,2018-05-26,7.45,
user_08629,2024-05-21,2025-01-21,11.85,
user_08630,2025-05-06,2025-09-06,7.15,
user_08631,2022-12-15,2023-12-15,14.78,
user_08632,2022-12-06,2023-05-06,7.82,
user_08633,2023-11-14,2024-07-14,14.26,
user_08634,2019-03-17,2019-08-17,48.89,
user_08635,2025-03-15,2025-10-15,20.12,
user_08636,2022-02-07,2022-12-07,29.29,
user_08637,2023-08-18,2024-03-18,29.51,
user_08638,2023-01-16,2023-05-16,8.7,
user_08639,2022-02-13,2022-09-13,6.35,
user_08640,2019-10-02,2020-01-02,8.32,
user_08641,2022-04-19,2022-10-19,15.46,
user_08642,2025-11-18,2026-02-18,11.63,
user_08643,2024-07-02,2025-02-02,17.87,
user_08644,2022-03-14,2022-10-14,12.59,
user_08645,2023-10-30,2024-05-30,15.86,
user_08646,2020-07-14,2021-02-14,11.18,
user_08647,2019-07-02,2020-02-02,12.87,
user_08648,2020-05-14,2021-01-14,7.96,
user_08649,2017-06-08,2018-02-08,21.52,
user_08650,2024-06-30,2024-10-30,18.58,
user_08651,2019-11-07,2020-05-07,8.44,
user_08652,2017-01-18,2017-08-18,9.92,
user_08653,2017-06-16,2018-06-16,15.06,
user_08654,2024-06-03,2024-10-03,15.17,
user_08655,2021-06-15,2021-11-15,8.49,
user_08656,2017-06-29,2017-10-29,6.96,
user_08657,2025-12-31,2026-05-31,11.64,
user_08658,2023-01-02,2023-07-02,7.42,
user_08659,2023-02-17,2023-06-17,7.72,
